IDName,Sample_related,NewPop,OrderPop,Full.Population.Name,Year.Collected,Clone.ID.2018,Tide,TideCode,Collector,Longitude,Latitude,X,Y,aagx030,aag004,m49,aagx012,aag002,atg002,aagx051,aagx071,m13,m16,aagx030.1,aagx030.2,aag004.1,aag004.2,m49.1,m49.2,aagx012.1,aagx012.2,aag002.1,aag002.2,atg002.1,atg002.2,aagx051.1,aagx051.2,aagx071.1,aagx071.2,m13.1,m13.2,m16.1,m16.2
MWC_45,MW_MWC45,MWC,32,Mattawoman Creek,2013,2145,Tidal,AB,Neel & Marsden,-77.18119,38.56887,309975.7862,4271191.048,153:159,376:376,168:168,,325:325,154:154,181:181,233:239,269:274,187:187,153,159,376,376,168,168,,,325,325,154,154,181,181,233,239,269,274,187,187
MWC_30,MW_MWC30,MWC,32,Mattawoman Creek,2013,2146,Tidal,AB,Neel & Marsden,-77.19571,38.55983,308686.6923,4270217.92,153:159,376:376,,,325:325,154:154,181:190,230:233,,,153,159,376,376,,,,,325,325,154,154,181,190,230,233,,,,
MWC_34,MW_MWC34,MWC,32,Mattawoman Creek,2013,2169,Tidal,AB,Neel & Marsden,-77.19431,38.56167,308813.5658,4270419.21,153:159,376:388,,,322:325,144:151,181:190,224:230,266:277,,153,159,376,388,,,,,322,325,144,151,181,190,224,230,266,277,,
BB_A_091,BB_BB91,BB_A,29,Belmont Bay,2013,2184,Tidal,AB,Neel & Hohmann,-77.22278003,38.65512201,306583.9411,4280850.366,153:159,376:394,171:180,202:211,319:325,154:163,187:187,230:233,263:269,187:187,153,159,376,394,171,180,202,211,319,325,154,163,187,187,230,233,263,269,187,187
BB_B_044,BB_BB44,BB_B,30,Belmont Bay,2013,2191,Tidal,AB,Neel & Hohmann,-77.22479,38.64404,306379.181,4279624.695,153:159,376:394,168:180,202:202,325:325,154:154,178:190,230:233,263:269,187:187,153,159,376,394,168,180,202,202,325,325,154,154,178,190,230,233,263,269,187,187
BB_B_017,BB_BB17,BB_B,30,Belmont Bay,2013,2225,Tidal,AB,Neel & Hohmann,-77.22176,38.6484,306654.6316,4280102.186,153:159,376:391,167:171,202:208,319:322,151:163,184:187,233:233,266:269,187:187,153,159,376,391,167,171,202,208,319,322,151,163,184,187,233,233,266,269,187,187
BB_B_018,BB_BB18,BB_B,30,Belmont Bay,2013,2230,Tidal,AB,Neel & Hohmann,-77.2217,38.64837,306659.7729,4280098.73,153:159,376:391,170:177,202:208,319:325,154:169,181:184,224:230,280:280,187:187,153,159,376,391,170,177,202,208,319,325,154,169,181,184,224,230,280,280,187,187
BB_B_065,BB_BB65,BB_B,30,Belmont Bay,2013,2233,Tidal,AB,Neel & Hohmann,-77.22177302,38.64904203,306655.225,4280173.468,153:159,376:391,171:177,202:208,322:325,163:169,184:184,230:233,266:277,187:187,153,159,376,391,171,177,202,208,322,325,163,169,184,184,230,233,266,277,187,187
BB_B_013,BB_BB13,BB_B,30,Belmont Bay,2013,2238,Tidal,AB,Neel & Hohmann,-77.22141,38.64789,306683.722,4280044.847,153:159,376:391,177:177,202:208,319:325,154:169,169:184,227:230,277:277,187:187,153,159,376,391,177,177,202,208,319,325,154,169,169,184,227,230,277,277,187,187
MWC_43,MW_MWC43,MWC,32,Mattawoman Creek,2013,2260,Tidal,AB,Neel & Marsden,-77.18115,38.56717,309974.7915,4271002.297,153:159,376:391,168:174,202:202,325:325,154:154,,230:233,263:269,187:187,153,159,376,391,168,174,202,202,325,325,154,154,,,230,233,263,269,187,187
BB_B_031,BB_BB31,BB_B,30,Belmont Bay,2013,2271,Tidal,AB,Neel & Hohmann,-77.22398,38.64645,306456.169,4279890.453,153:159,376:391,168:177,202:202,325:325,154:163,181:181,230:230,269:271,187:187,153,159,376,391,168,177,202,202,325,325,154,163,181,181,230,230,269,271,187,187
PTR_A_38,PT_PTR38,PTR_A,35,Port Tobacco River A,2013,2281,Tidal,AB,Neel & Templeton,-77.02576,38.49343,323333.6168,4262508.774,153:159,376:391,168:180,202:202,325:325,154:154,187:198,227:230,271:277,187:187,153,159,376,391,168,180,202,202,325,325,154,154,187,198,227,230,271,277,187,187
PTR_B_02,PT_PTR02,PTR_B,36,Port Tobacco River B,2013,2295,Tidal,AB,Neel & Templeton,-77.0257,38.48146,323309.6089,4261180.263,153:159,376:391,168:168,202:202,322:325,151:157,172:184,230:239,263:274,187:190,153,159,376,391,168,168,202,202,322,325,151,157,172,184,230,239,263,274,187,190
BB_A_086,BB_BB86,BB_A,29,Belmont Bay,2013,2356,Tidal,AB,Neel & Hohmann,-77.22241198,38.65484096,306615.2145,4280818.398,153:159,391:394,177:177,202:208,322:235,151:151,175:184,230:233,266:271,187:187,153,159,391,394,177,177,202,208,322,235,151,151,175,184,230,233,266,271,187,187
BB_A_081,BB_BB81,BB_A,29,Belmont Bay,2013,2357,Tidal,AB,Neel & Hohmann,-77.22183597,38.65399196,306663.0586,4280722.959,153:159,391:394,177:177,202:208,319:322,151:163,184:187,230:233,266:269,187:187,153,159,391,394,177,177,202,208,319,322,151,163,184,187,230,233,266,269,187,187
BB_A_089,BB_BB89,BB_A,29,Belmont Bay,2013,2364,Tidal,AB,Neel & Hohmann,-77.22270199,38.65503903,306590.5092,4280840.992,153:159,391:394,168:171,202:208,319:325,160:163,187:187,233:233,269:269,187:187,153,159,391,394,168,171,202,208,319,325,160,163,187,187,233,233,269,269,187,187
BB_B_029,BB_BB29,BB_B,30,Belmont Bay,2013,2387,Tidal,AB,Neel & Hohmann,-77.22325,38.64658,306520.0547,4279903.34,153:159,391:391,171:177,202:202,322:325,154:163,181:187,230:233,266:271,187:187,153,159,391,391,171,177,202,202,322,325,154,163,181,187,230,233,266,271,187,187
BB_A_070,BB_BB70,BB_A,29,Belmont Bay,2013,2401,Tidal,AB,Neel & Hohmann,-77.221942,38.65318604,306651.6635,4280633.739,153:159,391:391,177:177,202:202,319:325,154:160,175:184,230:233,269:269,187:187,153,159,391,391,177,177,202,202,319,325,154,160,175,184,230,233,269,269,187,187
MWC_40,MW_MWC40,MWC,32,Mattawoman Creek,2013,2451,Tidal,AB,Neel & Marsden,-77.18124,38.5664,309964.9205,4270917.028,153:159,391:391,168:177,202:202,325:325,157:160,175:181,233:233,263:269,187:187,153,159,391,391,168,177,202,202,325,325,157,160,175,181,233,233,263,269,187,187
BB_A_056,BB_BB56,BB_A,29,Belmont Bay,2013,2563,Tidal,AB,Neel & Hohmann,-77.22480199,38.65891901,306418.2063,4281276.037,159:162,394:394,177:177,202:208,325:325,151:169,187:187,230:230,277:277,187:187,159,162,394,394,177,177,202,208,325,325,151,169,187,187,230,230,277,277,187,187
NC_39,NC_NC39,NC,34,Nanjemoy Creek,2013,2915,Tidal,AB,Neel & Hohmann,-77.13183,38.4631,314004.3507,4259351.804,159:159,376:376,167:167,202:202,325:328,147:154,172:178,230:239,274:274,187:187,159,159,376,376,167,167,202,202,325,328,147,154,172,178,230,239,274,274,187,187
PTR_A_24,PT_PTR24,PTR_A,35,Port Tobacco River A,2013,2916,Tidal,AB,Neel & Templeton,-77.0217,38.49677,323695.867,4262871.65,159:159,376:376,167:167,202:202,325:325,147:154,172:172,230:230,274:274,187:187,159,159,376,376,167,167,202,202,325,325,147,154,172,172,230,230,274,274,187,187
NC_19,NC_NC19,NC,34,Nanjemoy Creek,2013,2919,Tidal,AB,Neel & Hohmann,-77.14827,38.46112,312564.731,4259165.409,159:159,376:376,171:171,202:202,325:325,151:154,175:181,227:230,269:271,187:187,159,159,376,376,171,171,202,202,325,325,151,154,175,181,227,230,269,271,187,187
NC_07,NC_NC07,NC,34,Nanjemoy Creek,2013,2920,Tidal,AB,Neel & Hohmann,-77.14751,38.45489,312614.9229,4258472.465,159:159,376:376,167:177,202:205,325:325,154:154,181:184,230:239,274:277,187:187,159,159,376,376,167,177,202,205,325,325,154,154,181,184,230,239,274,277,187,187
NC_01,NC_NC01,NC,34,Nanjemoy Creek,2013,2921,Tidal,AB,Neel & Hohmann,-77.15056,38.45401,312346.48,4258381.016,159:159,376:376,167:177,202:205,325:325,154:157,181:184,236:236,274:283,187:187,159,159,376,376,167,177,202,205,325,325,154,157,181,184,236,236,274,283,187,187
NC_28,NC_NC28,NC,34,Nanjemoy Creek,2013,2922,Tidal,AB,Neel & Hohmann,-77.13017,38.4744,314178.2135,4260602.508,159:159,376:376,167:177,202:202,325:328,147:154,178:178,230:236,274:274,187:187,159,159,376,376,167,177,202,202,325,328,147,154,178,178,230,236,274,274,187,187
NC_35,NC_NC35,NC,34,Nanjemoy Creek,2013,2923,Tidal,AB,Neel & Hohmann,-77.13012,38.47569,314185.8886,4260745.57,159:159,376:376,167:177,202:202,325:325,154:157,175:184,233:236,263:274,187:187,159,159,376,376,167,177,202,202,325,325,154,157,175,184,233,236,263,274,187,187
NC_15,NC_NC15,NC,34,Nanjemoy Creek,2013,2926,Tidal,AB,Neel & Hohmann,-77.14873,38.46051,312523.0122,4259098.648,159:159,376:376,171:177,202:202,325:328,151:154,175:181,230:239,263:269,187:187,159,159,376,376,171,177,202,202,325,328,151,154,175,181,230,239,263,269,187,187
BB_B_046,BB_BB46,BB_B,30,Belmont Bay,2013,2928,Tidal,AB,Neel & Hohmann,-77.22487,38.64404,306372.2179,4279624.864,159:159,376:376,174:177,202:202,325:325,154:163,184:187,230:230,263:271,187:187,159,159,376,376,174,177,202,202,325,325,154,163,184,187,230,230,263,271,187,187
NC_02,NC_NC02,NC,34,Nanjemoy Creek,2013,2933,Tidal,AB,Neel & Hohmann,-77.15031,38.45416,312368.6856,4258397.153,159:159,376:376,177:177,202:202,325:328,154:154,166:190,233:236,274:274,187:187,159,159,376,376,177,177,202,202,325,328,154,154,166,190,233,236,274,274,187,187
NC_37,NC_NC37,NC,34,Nanjemoy Creek,2013,2934,Tidal,AB,Neel & Hohmann,-77.12939,38.47589,314250.088,4260766.292,159:159,376:376,177:177,202:202,325:325,147:147,178:178,230:236,274:277,187:187,159,159,376,376,177,177,202,202,325,325,147,147,178,178,230,236,274,277,187,187
NC_10,NC_NC10,NC,34,Nanjemoy Creek,2013,2935,Tidal,AB,Neel & Hohmann,-77.14775,38.45994,312607.0509,4259033.396,159:159,376:376,177:177,202:202,325:325,151:154,178:181,233:236,274:274,187:187,159,159,376,376,177,177,202,202,325,325,151,154,178,181,233,236,274,274,187,187
NC_32,NC_NC32,NC,34,Nanjemoy Creek,2013,2936,Tidal,AB,Neel & Hohmann,-77.13048,38.47554,314154.0966,4260729.65,159:159,376:376,177:177,202:202,325:325,147:154,178:184,230:239,274:283,187:187,159,159,376,376,177,177,202,202,325,325,147,154,178,184,230,239,274,283,187,187
NC_25,NC_NC25,NC,34,Nanjemoy Creek,2013,2938,Tidal,AB,Neel & Hohmann,-77.12965,38.47378,314221.9877,4260532.652,159:159,376:376,177:177,202:202,325:325,154:154,175:181,233:233,274:274,187:187,159,159,376,376,177,177,202,202,325,325,154,154,175,181,233,233,274,274,187,187
NC_23,NC_NC23,NC,34,Nanjemoy Creek,2013,2939,Tidal,AB,Neel & Hohmann,-77.1289,38.47198,314282.8001,4260331.377,159:159,376:376,177:177,202:202,325:325,154:154,181:181,230:239,271:271,187:187,159,159,376,376,177,177,202,202,325,325,154,154,181,181,230,239,271,271,187,187
NC_12,NC_NC12,NC,34,Nanjemoy Creek,2013,2941,Tidal,AB,Neel & Hohmann,-77.14801,38.45997,312584.4409,4259037.254,159:159,376:376,177:177,202:202,322:325,151:160,181:184,236:239,263:269,187:187,159,159,376,376,177,177,202,202,322,325,151,160,181,184,236,239,263,269,187,187
PTR_A_19,PT_PTR19,PTR_A,35,Port Tobacco River A,2013,2942,Tidal,AB,Neel & Templeton,-77.0224,38.49605,323633.0607,4262793.088,159:159,376:376,167:180,202:202,325:328,154:157,169:172,230:239,269:274,187:187,159,159,376,376,167,180,202,202,325,328,154,157,169,172,230,239,269,274,187,187
NC_33,NC_NC33,NC,34,Nanjemoy Creek,2013,2945,Tidal,AB,Neel & Hohmann,-77.13029,38.47564,314170.9293,4260740.364,159:159,376:376,177:180,202:202,325:328,147:154,178:181,230:236,274:277,187:187,159,159,376,376,177,180,202,202,325,328,147,154,178,181,230,236,274,277,187,187
PTR_A_27,PT_PTR27,PTR_A,35,Port Tobacco River A,2013,2946,Tidal,AB,Neel & Templeton,-77.0231,38.49894,323579.0626,4263115.155,159:159,376:376,180:180,202:202,325:328,154:154,172:184,230:230,274:274,187:187,159,159,376,376,180,180,202,202,325,328,154,154,172,184,230,230,274,274,187,187
PTR_A_23,PT_PTR23,PTR_A,35,Port Tobacco River A,2013,2947,Tidal,AB,Neel & Templeton,-77.02185,38.49661,323682.3947,4262854.181,159:159,376:376,180:180,202:202,325:328,154:154,175:184,230:239,,187:187,159,159,376,376,180,180,202,202,325,328,154,154,175,184,230,239,,,187,187
NC_41,NC_NC41,NC,34,Nanjemoy Creek,2013,2948,Tidal,AB,Neel & Hohmann,-77.15123,38.45396,312287.8813,4258376.832,159:159,376:376,167:168,202:202,325:328,147:154,184:184,233:233,,187:187,159,159,376,376,167,168,202,202,325,328,147,154,184,184,233,233,,,187,187
PTR_B_08,PT_PTR08,PTR_B,36,Port Tobacco River B,2013,2950,Tidal,AB,Neel & Templeton,-77.02497,38.48277,323376.4873,4261324.242,159:159,376:376,167:168,202:202,325:325,147:154,169:172,230:230,263:271,187:187,159,159,376,376,167,168,202,202,325,325,147,154,169,172,230,230,263,271,187,187
PTR_A_22,PT_PTR22,PTR_A,35,Port Tobacco River A,2013,2951,Tidal,AB,Neel & Templeton,-77.02214,38.49653,323656.9074,4262845.859,159:159,376:376,167:168,202:202,325:325,147:154,184:187,230:230,263:274,187:187,159,159,376,376,167,168,202,202,325,325,147,154,184,187,230,230,263,274,187,187
MWC_37,MW_MWC37,MWC,32,Mattawoman Creek,2013,2952,Tidal,AB,Neel & Marsden,-77.1827,38.56247,309827.3448,4270483.895,159:159,376:376,167:168,,319:325,154:160,181:193,230:230,271:274,,159,159,376,376,167,168,,,319,325,154,160,181,193,230,230,271,274,,
NC_16,NC_NC16,NC,34,Nanjemoy Creek,2013,2957,Tidal,AB,Neel & Hohmann,-77.14875,38.46051,312521.267,4259098.689,159:159,376:376,168:171,202:202,325:325,151:154,175:175,227:239,263:269,187:187,159,159,376,376,168,171,202,202,325,325,151,154,175,175,227,239,263,269,187,187
NC_18,NC_NC18,NC,34,Nanjemoy Creek,2013,2971,Tidal,AB,Neel & Hohmann,-77.14814,38.461,312575.7639,4259151.827,159:159,376:376,168:177,202:202,325:325,151:154,178:184,230:233,274:274,187:187,159,159,376,376,168,177,202,202,325,325,151,154,178,184,230,233,274,274,187,187
BB_B_008,BB_BB08,BB_B,30,Belmont Bay,2013,2972,Tidal,AB,Neel & Hohmann,-77.2214,38.64802,306684.9419,4280059.254,159:159,376:376,168:177,202:202,325:325,151:154,184:184,230:233,274:280,187:187,159,159,376,376,168,177,202,202,325,325,151,154,184,184,230,233,274,280,187,187
BB_B_043,BB_BB43,BB_B,30,Belmont Bay,2013,2974,Tidal,AB,Neel & Hohmann,-77.22474,38.6441,306383.6944,4279631.248,159:159,376:376,168:177,202:202,325:325,154:163,169:187,227:236,274:274,187:187,159,159,376,376,168,177,202,202,325,325,154,163,169,187,227,236,274,274,187,187
PTR_A_39,PT_PTR39,PTR_A,35,Port Tobacco River A,2013,2976,Tidal,AB,Neel & Templeton,-77.02589,38.49323,323321.7898,4262486.829,159:159,376:376,168:177,202:202,325:325,154:157,169:184,227:230,263:274,187:187,159,159,376,376,168,177,202,202,325,325,154,157,169,184,227,230,263,274,187,187
NC_05,NC_NC05,NC,34,Nanjemoy Creek,2013,2978,Tidal,AB,Neel & Hohmann,-77.14885,38.45452,312497.0279,4258434.131,159:159,376:376,168:177,202:202,322:328,154:157,181:181,236:236,263:274,187:187,159,159,376,376,168,177,202,202,322,328,154,157,181,181,236,236,263,274,187,187
NC_43,NC_NC43,NC,34,Nanjemoy Creek,2013,2983,Tidal,AB,Neel & Hohmann,-77.15145,38.45394,312268.6306,4258375.061,159:159,376:376,168:180,202:211,325:325,154:157,184:187,236:236,266:274,187:187,159,159,376,376,168,180,202,211,325,325,154,157,184,187,236,236,266,274,187,187
PTR_B_16,PT_PTR16,PTR_B,36,Port Tobacco River B,2013,3006,Tidal,AB,Neel & Templeton,-77.02304,38.48498,323550.2344,4261565.799,159:159,376:376,168:168,202:202,319:328,151:154,169:184,230:236,263:263,187:187,159,159,376,376,168,168,202,202,319,328,151,154,169,184,230,236,263,263,187,187
